game_id,round_id,player,street,hand_cards,board_cards,action,amount,stack_before,pot_size,position,is_raise,is_call,is_fold,timestamp
GLOBAL,764,ClaudeBot,preflop,"['C8', 'C6']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T03:52:59.208357
GLOBAL,764,GPTBot,preflop,"['H4', 'S7']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T03:53:01.508074
GLOBAL,764,GeminiBot,preflop,"['DQ', 'SK']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T03:53:03.841382
GLOBAL,765,GPTBot,preflop,"['S7', 'DA']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:53:06.101822
GLOBAL,765,GeminiBot,preflop,"['H8', 'S3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:53:08.438652
GLOBAL,765,ClaudeBot,preflop,"['CT', 'D4']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T03:53:14.619832
GLOBAL,765,ClaudeBot,flop,"['CT', 'D4']","['C5', 'H4', 'D6']",raise,80,2940,130,seat_2,True,False,False,2026-05-13T03:53:17.975722
GLOBAL,765,GPTBot,flop,"['S7', 'DA']","['C5', 'H4', 'D6']",raise,2940,2940,210,seat_0,True,False,False,2026-05-13T03:53:20.118156
GLOBAL,765,ClaudeBot,flop,"['CT', 'D4']","['C5', 'H4', 'D6']",call,2860,2860,3150,seat_2,False,True,False,2026-05-13T03:53:24.797056
GLOBAL,766,GPTBot,preflop,"['C4', 'HQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:53:27.431411
GLOBAL,766,GeminiBot,preflop,"['H3', 'DA']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T03:53:29.599625
GLOBAL,766,ClaudeBot,preflop,"['SJ', 'S8']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T03:53:33.636457
GLOBAL,766,GPTBot,preflop,"['C4', 'HQ']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T03:53:35.930694
GLOBAL,766,GeminiBot,preflop,"['H3', 'DA']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T03:53:38.241717
GLOBAL,767,GPTBot,preflop,"['DK', 'S3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:53:40.857544
GLOBAL,767,GeminiBot,preflop,"['ST', 'S8']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:53:43.032547
GLOBAL,767,ClaudeBot,preflop,"['HJ', 'H8']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T03:53:48.097853
GLOBAL,767,ClaudeBot,flop,"['HJ', 'H8']","['H4', 'H5', 'D7']",raise,90,2940,130,seat_2,True,False,False,2026-05-13T03:53:52.834693
GLOBAL,767,GPTBot,flop,"['DK', 'S3']","['H4', 'H5', 'D7']",raise,180,2940,220,seat_0,True,False,False,2026-05-13T03:53:55.242941
GLOBAL,767,ClaudeBot,flop,"['HJ', 'H8']","['H4', 'H5', 'D7']",raise,600,2850,400,seat_2,True,False,False,2026-05-13T03:53:59.513710
GLOBAL,767,GPTBot,flop,"['DK', 'S3']","['H4', 'H5', 'D7']",raise,2760,2760,910,seat_0,True,False,False,2026-05-13T03:54:01.826237
GLOBAL,767,ClaudeBot,flop,"['HJ', 'H8']","['H4', 'H5', 'D7']",call,2340,2340,3490,seat_2,False,True,False,2026-05-13T03:54:05.943486
GLOBAL,768,GPTBot,preflop,"['C2', 'D4']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:54:08.660276
GLOBAL,768,GeminiBot,preflop,"['C9', 'SK']",[],raise,150,2990,80,seat_1,True,False,False,2026-05-13T03:54:11.058327
GLOBAL,768,ClaudeBot,preflop,"['H3', 'H5']",[],fold,0,2980,220,seat_2,False,False,True,2026-05-13T03:54:14.971884
GLOBAL,768,GPTBot,preflop,"['C2', 'D4']",[],raise,2950,2950,220,seat_0,True,False,False,2026-05-13T03:54:17.312655
GLOBAL,768,GeminiBot,preflop,"['C9', 'SK']",[],call,2850,2850,3120,seat_1,False,True,False,2026-05-13T03:54:19.788574
GLOBAL,769,GPTBot,preflop,"['HJ', 'H7']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:54:21.894031
GLOBAL,769,GeminiBot,preflop,"['SA', 'CK']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T03:54:24.131449
GLOBAL,769,ClaudeBot,preflop,"['CQ', 'C2']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T03:54:27.829886
GLOBAL,769,GPTBot,preflop,"['HJ', 'H7']",[],raise,340,2940,280,seat_0,True,False,False,2026-05-13T03:54:30.406672
GLOBAL,769,GeminiBot,preflop,"['SA', 'CK']",[],raise,700,2800,560,seat_1,True,False,False,2026-05-13T03:54:32.936391
GLOBAL,769,GPTBot,preflop,"['HJ', 'H7']",[],raise,2660,2660,1060,seat_0,True,False,False,2026-05-13T03:54:35.842562
GLOBAL,769,GeminiBot,preflop,"['SA', 'CK']",[],fold,0,2300,3380,seat_1,False,False,True,2026-05-13T03:54:38.221744
GLOBAL,770,GPTBot,preflop,"['C7', 'C6']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:54:41.062164
GLOBAL,770,GeminiBot,preflop,"['CJ', 'ST']",[],raise,180,2990,90,seat_1,True,False,False,2026-05-13T03:54:43.372516
GLOBAL,770,ClaudeBot,preflop,"['D7', 'HT']",[],fold,0,2980,260,seat_2,False,False,True,2026-05-13T03:54:47.534433
GLOBAL,770,GPTBot,preflop,"['C7', 'C6']",[],raise,300,2940,260,seat_0,True,False,False,2026-05-13T03:54:50.321204
GLOBAL,770,GeminiBot,preflop,"['CJ', 'ST']",[],fold,0,2820,500,seat_1,False,False,True,2026-05-13T03:54:52.636317
GLOBAL,771,GPTBot,preflop,"['HT', 'D9']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:54:55.712794
GLOBAL,771,GeminiBot,preflop,"['S9', 'D3']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T03:54:57.944777
GLOBAL,771,ClaudeBot,preflop,"['H7', 'DA']",[],raise,160,2980,80,seat_2,True,False,False,2026-05-13T03:55:01.971353
GLOBAL,771,GPTBot,preflop,"['HT', 'D9']",[],raise,2950,2950,220,seat_0,True,False,False,2026-05-13T03:55:04.441963
GLOBAL,771,ClaudeBot,preflop,"['H7', 'DA']",[],call,2840,2840,3120,seat_2,False,True,False,2026-05-13T03:55:08.792235
GLOBAL,772,GPTBot,preflop,"['H6', 'CQ']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:55:11.434792
GLOBAL,772,GeminiBot,preflop,"['HK', 'D7']",[],raise,150,2990,80,seat_1,True,False,False,2026-05-13T03:55:13.794231
GLOBAL,772,ClaudeBot,preflop,"['CA', 'C5']",[],raise,450,2980,220,seat_2,True,False,False,2026-05-13T03:55:18.003810
GLOBAL,772,GPTBot,preflop,"['H6', 'CQ']",[],raise,2950,2950,650,seat_0,True,False,False,2026-05-13T03:55:20.484999
GLOBAL,772,GeminiBot,preflop,"['HK', 'D7']",[],call,2850,2850,3550,seat_1,False,True,False,2026-05-13T03:55:22.917040
GLOBAL,772,ClaudeBot,preflop,"['CA', 'C5']",[],call,2550,2550,3550,seat_2,False,True,False,2026-05-13T03:55:27.227685
GLOBAL,773,GPTBot,preflop,"['S7', 'C4']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:55:29.636989
GLOBAL,773,GeminiBot,preflop,"['S4', 'D3']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T03:55:32.049238
GLOBAL,773,ClaudeBot,preflop,"['H9', 'C3']",[],fold,0,2980,80,seat_2,False,False,True,2026-05-13T03:55:35.545374
GLOBAL,774,GPTBot,preflop,"['D4', 'SQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:55:38.063859
GLOBAL,774,GeminiBot,preflop,"['S5', 'ST']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:55:40.472467
GLOBAL,774,ClaudeBot,preflop,"['C3', 'DA']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T03:55:44.489557
GLOBAL,774,GPTBot,preflop,"['D4', 'SQ']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T03:55:46.996030
GLOBAL,774,ClaudeBot,preflop,"['C3', 'DA']",[],raise,900,2820,490,seat_2,True,False,False,2026-05-13T03:55:51.810637
GLOBAL,774,GPTBot,preflop,"['D4', 'SQ']",[],raise,2700,2700,1210,seat_0,True,False,False,2026-05-13T03:55:54.750452
GLOBAL,774,ClaudeBot,preflop,"['C3', 'DA']",[],call,2100,2100,3610,seat_2,False,True,False,2026-05-13T03:55:59.439618
GLOBAL,775,GPTBot,preflop,"['CT', 'S8']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:56:02.102479
GLOBAL,775,GeminiBot,preflop,"['CQ', 'DA']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T03:56:04.562449
GLOBAL,775,ClaudeBot,preflop,"['S2', 'H9']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T03:56:07.941274
GLOBAL,775,GPTBot,preflop,"['CT', 'S8']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T03:56:10.074365
GLOBAL,775,GeminiBot,preflop,"['CQ', 'DA']",[],call,2800,2800,3160,seat_1,False,True,False,2026-05-13T03:56:12.491515
GLOBAL,776,GPTBot,preflop,"['C4', 'D5']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:56:14.791476
GLOBAL,776,GeminiBot,preflop,"['C8', 'H4']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:56:17.215814
GLOBAL,776,ClaudeBot,preflop,"['HJ', 'C5']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T03:56:21.071581
GLOBAL,777,GPTBot,preflop,"['H7', 'HA']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:56:23.843647
GLOBAL,777,GeminiBot,preflop,"['H2', 'S2']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:56:26.238674
GLOBAL,777,ClaudeBot,preflop,"['C7', 'DA']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T03:56:30.752490
GLOBAL,777,GPTBot,preflop,"['H7', 'HA']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T03:56:32.961627
GLOBAL,777,ClaudeBot,preflop,"['C7', 'DA']",[],call,300,2820,490,seat_2,False,True,False,2026-05-13T03:56:37.175054
GLOBAL,777,ClaudeBot,flop,"['C7', 'DA']","['D6', 'D9', 'SK']",raise,300,2700,610,seat_2,True,False,False,2026-05-13T03:56:42.594085
GLOBAL,777,GPTBot,flop,"['H7', 'HA']","['D6', 'D9', 'SK']",raise,2700,2700,910,seat_0,True,False,False,2026-05-13T03:56:44.896485
GLOBAL,777,ClaudeBot,flop,"['C7', 'DA']","['D6', 'D9', 'SK']",call,2400,2400,3610,seat_2,False,True,False,2026-05-13T03:56:49.026230
GLOBAL,778,GPTBot,preflop,"['D5', 'S7']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:56:51.293964
GLOBAL,778,GeminiBot,preflop,"['H9', 'S5']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T03:56:53.638274
GLOBAL,778,ClaudeBot,preflop,"['H4', 'HJ']",[],call,50,2980,80,seat_2,False,True,False,2026-05-13T03:56:57.884272
GLOBAL,778,ClaudeBot,flop,"['H4', 'HJ']","['C5', 'D7', 'ST']",raise,70,2950,110,seat_2,True,False,False,2026-05-13T03:57:01.790405
GLOBAL,778,GPTBot,flop,"['D5', 'S7']","['C5', 'D7', 'ST']",raise,140,2950,180,seat_0,True,False,False,2026-05-13T03:57:04.377695
GLOBAL,778,ClaudeBot,flop,"['H4', 'HJ']","['C5', 'D7', 'ST']",call,140,2880,320,seat_2,False,True,False,2026-05-13T03:57:08.484529
GLOBAL,778,ClaudeBot,turn,"['H4', 'HJ']","['C5', 'D7', 'ST', 'C2']",call,0,2810,390,seat_2,False,True,False,2026-05-13T03:57:12.499632
GLOBAL,778,GPTBot,turn,"['D5', 'S7']","['C5', 'D7', 'ST', 'C2']",raise,2810,2810,390,seat_0,True,False,False,2026-05-13T03:57:15.146721
GLOBAL,778,ClaudeBot,turn,"['H4', 'HJ']","['C5', 'D7', 'ST', 'C2']",fold,0,2810,3200,seat_2,False,False,True,2026-05-13T03:57:19.135127
GLOBAL,779,GPTBot,preflop,"['D3', 'D7']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:57:21.428427
GLOBAL,779,GeminiBot,preflop,"['C4', 'S2']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T03:57:23.948539
GLOBAL,779,ClaudeBot,preflop,"['HJ', 'CK']",[],raise,160,2980,80,seat_2,True,False,False,2026-05-13T03:57:27.753028
GLOBAL,779,GPTBot,preflop,"['D3', 'D7']",[],raise,2950,2950,220,seat_0,True,False,False,2026-05-13T03:57:30.470808
GLOBAL,779,ClaudeBot,preflop,"['HJ', 'CK']",[],call,2840,2840,3120,seat_2,False,True,False,2026-05-13T03:57:34.474288
GLOBAL,780,GPTBot,preflop,"['ST', 'HJ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:57:36.579360
GLOBAL,780,GeminiBot,preflop,"['SK', 'D8']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T03:57:38.915377
GLOBAL,780,ClaudeBot,preflop,"['D5', 'S4']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T03:57:43.207606
GLOBAL,780,GPTBot,preflop,"['ST', 'HJ']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T03:57:45.628400
GLOBAL,780,GeminiBot,preflop,"['SK', 'D8']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T03:57:47.926116
GLOBAL,781,GPTBot,preflop,"['S6', 'SQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:57:50.128025
GLOBAL,781,GeminiBot,preflop,"['S3', 'D6']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:57:52.442041
GLOBAL,781,ClaudeBot,preflop,"['S7', 'H4']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T03:57:56.524909
GLOBAL,782,GPTBot,preflop,"['D4', 'S4']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:57:59.060441
GLOBAL,782,GeminiBot,preflop,"['HJ', 'H4']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:58:01.350963
GLOBAL,782,ClaudeBot,preflop,"['D3', 'ST']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T03:58:05.590478
GLOBAL,782,ClaudeBot,flop,"['D3', 'ST']","['H6', 'CQ', 'S7']",call,0,2940,130,seat_2,False,True,False,2026-05-13T03:58:09.424721
GLOBAL,782,GPTBot,flop,"['D4', 'S4']","['H6', 'CQ', 'S7']",raise,100,2940,130,seat_0,True,False,False,2026-05-13T03:58:12.110387
GLOBAL,782,ClaudeBot,flop,"['D3', 'ST']","['H6', 'CQ', 'S7']",fold,0,2940,230,seat_2,False,False,True,2026-05-13T03:58:15.719355
GLOBAL,783,GPTBot,preflop,"['DQ', 'H5']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:58:18.124380
GLOBAL,783,GeminiBot,preflop,"['C5', 'S9']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:58:20.937471
GLOBAL,783,ClaudeBot,preflop,"['S4', 'S7']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T03:58:24.866795
GLOBAL,784,GPTBot,preflop,"['DT', 'S2']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:58:27.724729
GLOBAL,784,GeminiBot,preflop,"['C8', 'H3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:58:30.074352
GLOBAL,784,ClaudeBot,preflop,"['DJ', 'H5']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T03:58:36.232935
GLOBAL,785,GPTBot,preflop,"['HT', 'D9']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:58:38.823259
GLOBAL,785,GeminiBot,preflop,"['DT', 'S7']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:58:41.233826
GLOBAL,785,ClaudeBot,preflop,"['D3', 'D6']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T03:58:45.429421
GLOBAL,785,ClaudeBot,flop,"['D3', 'D6']","['H7', 'H8', 'C7']",call,0,2940,130,seat_2,False,True,False,2026-05-13T03:58:49.750973
GLOBAL,785,GPTBot,flop,"['HT', 'D9']","['H7', 'H8', 'C7']",raise,100,2940,130,seat_0,True,False,False,2026-05-13T03:58:51.844881
GLOBAL,785,ClaudeBot,flop,"['D3', 'D6']","['H7', 'H8', 'C7']",fold,0,2940,230,seat_2,False,False,True,2026-05-13T03:58:56.961341
GLOBAL,786,GPTBot,preflop,"['H9', 'H5']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:58:59.173156
GLOBAL,786,GeminiBot,preflop,"['C2', 'ST']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:59:01.587567
GLOBAL,786,ClaudeBot,preflop,"['S7', 'C4']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T03:59:05.702234
GLOBAL,787,GPTBot,preflop,"['D9', 'C3']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:59:08.500975
GLOBAL,787,GeminiBot,preflop,"['C9', 'HQ']",[],raise,150,2990,80,seat_1,True,False,False,2026-05-13T03:59:10.728347
GLOBAL,787,ClaudeBot,preflop,"['HJ', 'D4']",[],fold,0,2980,220,seat_2,False,False,True,2026-05-13T03:59:14.126779
GLOBAL,787,GPTBot,preflop,"['D9', 'C3']",[],raise,2950,2950,220,seat_0,True,False,False,2026-05-13T03:59:16.240488
GLOBAL,787,GeminiBot,preflop,"['C9', 'HQ']",[],fold,0,2850,3120,seat_1,False,False,True,2026-05-13T03:59:18.649254
GLOBAL,788,GPTBot,preflop,"['S6', 'H6']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:59:20.880991
GLOBAL,788,GeminiBot,preflop,"['C4', 'D3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T03:59:23.154507
GLOBAL,788,ClaudeBot,preflop,"['D2', 'CT']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T03:59:26.870209
GLOBAL,788,ClaudeBot,flop,"['D2', 'CT']","['DT', 'H9', 'S4']",raise,80,2940,130,seat_2,True,False,False,2026-05-13T03:59:30.509275
GLOBAL,788,GPTBot,flop,"['S6', 'H6']","['DT', 'H9', 'S4']",raise,2940,2940,210,seat_0,True,False,False,2026-05-13T03:59:32.958209
GLOBAL,788,ClaudeBot,flop,"['D2', 'CT']","['DT', 'H9', 'S4']",call,2860,2860,3150,seat_2,False,True,False,2026-05-13T03:59:38.479402
GLOBAL,789,GPTBot,preflop,"['D8', 'C5']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T03:59:41.118231
GLOBAL,789,GeminiBot,preflop,"['HJ', 'SJ']",[],raise,200,2990,80,seat_1,True,False,False,2026-05-13T03:59:43.533274
GLOBAL,789,ClaudeBot,preflop,"['H4', 'D4']",[],call,200,2980,270,seat_2,False,True,False,2026-05-13T03:59:47.551435
GLOBAL,789,GPTBot,preflop,"['D8', 'C5']",[],raise,2950,2950,450,seat_0,True,False,False,2026-05-13T03:59:50.149147
GLOBAL,789,GeminiBot,preflop,"['HJ', 'SJ']",[],fold,0,2800,3350,seat_1,False,False,True,2026-05-13T03:59:52.462171
GLOBAL,789,ClaudeBot,preflop,"['H4', 'D4']",[],call,2800,2800,3350,seat_2,False,True,False,2026-05-13T03:59:56.752654
GLOBAL,790,GPTBot,preflop,"['C7', 'D8']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T03:59:59.399914
GLOBAL,790,GeminiBot,preflop,"['HJ', 'C3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:00:01.627902
GLOBAL,790,ClaudeBot,preflop,"['C8', 'DK']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T04:00:05.971169
GLOBAL,790,GPTBot,preflop,"['C7', 'D8']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T04:00:08.418307
GLOBAL,790,ClaudeBot,preflop,"['C8', 'DK']",[],call,300,2820,490,seat_2,False,True,False,2026-05-13T04:00:13.334022
GLOBAL,790,ClaudeBot,flop,"['C8', 'DK']","['S6', 'H6', 'D9']",call,0,2700,610,seat_2,False,True,False,2026-05-13T04:00:17.959957
GLOBAL,790,GPTBot,flop,"['C7', 'D8']","['S6', 'H6', 'D9']",raise,2700,2700,610,seat_0,True,False,False,2026-05-13T04:00:20.359909
GLOBAL,790,ClaudeBot,flop,"['C8', 'DK']","['S6', 'H6', 'D9']",fold,0,2700,3310,seat_2,False,False,True,2026-05-13T04:00:24.427223
GLOBAL,791,GPTBot,preflop,"['H7', 'HT']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:00:26.680936
GLOBAL,791,GeminiBot,preflop,"['D6', 'D3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:00:29.103038
GLOBAL,791,ClaudeBot,preflop,"['C9', 'H6']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T04:00:33.211296
GLOBAL,792,GPTBot,preflop,"['CA', 'S6']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:00:35.607785
GLOBAL,792,GeminiBot,preflop,"['S8', 'C2']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:00:38.021356
GLOBAL,792,ClaudeBot,preflop,"['S5', 'C4']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T04:00:41.933736
GLOBAL,793,GPTBot,preflop,"['C9', 'S9']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:00:44.440823
GLOBAL,793,GeminiBot,preflop,"['DA', 'D4']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T04:00:46.757654
GLOBAL,793,ClaudeBot,preflop,"['SQ', 'DT']",[],call,200,2980,280,seat_2,False,True,False,2026-05-13T04:00:50.966476
GLOBAL,793,GPTBot,preflop,"['C9', 'S9']",[],raise,2940,2940,460,seat_0,True,False,False,2026-05-13T04:00:53.672545
GLOBAL,793,GeminiBot,preflop,"['DA', 'D4']",[],fold,0,2800,3340,seat_1,False,False,True,2026-05-13T04:00:56.189108
GLOBAL,793,ClaudeBot,preflop,"['SQ', 'DT']",[],fold,0,2800,3340,seat_2,False,False,True,2026-05-13T04:01:00.628500
GLOBAL,794,GPTBot,preflop,"['S4', 'HA']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:01:03.314827
GLOBAL,794,GeminiBot,preflop,"['D5', 'ST']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T04:01:05.717237
GLOBAL,794,ClaudeBot,preflop,"['CJ', 'SA']",[],raise,600,2980,280,seat_2,True,False,False,2026-05-13T04:01:10.058429
GLOBAL,794,GPTBot,preflop,"['S4', 'HA']",[],fold,0,2940,860,seat_0,False,False,True,2026-05-13T04:01:13.347247
GLOBAL,794,GeminiBot,preflop,"['D5', 'ST']",[],fold,0,2800,860,seat_1,False,False,True,2026-05-13T04:01:16.060410
GLOBAL,795,GPTBot,preflop,"['HQ', 'DT']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:01:18.065490
GLOBAL,795,GeminiBot,preflop,"['CA', 'S8']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T04:01:20.490143
GLOBAL,795,ClaudeBot,preflop,"['C4', 'CT']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T04:01:24.589914
GLOBAL,795,GPTBot,preflop,"['HQ', 'DT']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T04:01:26.888271
GLOBAL,795,GeminiBot,preflop,"['CA', 'S8']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T04:01:29.196702
GLOBAL,796,GPTBot,preflop,"['C6', 'S4']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:01:31.309534
GLOBAL,796,GeminiBot,preflop,"['H4', 'ST']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:01:33.617794
GLOBAL,796,ClaudeBot,preflop,"['HJ', 'S7']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T04:01:37.386858
GLOBAL,797,GPTBot,preflop,"['S7', 'D3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:01:40.020174
GLOBAL,797,GeminiBot,preflop,"['S3', 'C3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:01:42.376123
GLOBAL,797,ClaudeBot,preflop,"['CJ', 'S9']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T04:01:47.506997
GLOBAL,797,ClaudeBot,flop,"['CJ', 'S9']","['C9', 'D5', 'C6']",raise,90,2940,130,seat_2,True,False,False,2026-05-13T04:01:51.539719
GLOBAL,797,GPTBot,flop,"['S7', 'D3']","['C9', 'D5', 'C6']",raise,180,2940,220,seat_0,True,False,False,2026-05-13T04:01:55.803379
GLOBAL,797,ClaudeBot,flop,"['CJ', 'S9']","['C9', 'D5', 'C6']",raise,540,2850,400,seat_2,True,False,False,2026-05-13T04:02:01.105303
GLOBAL,797,GPTBot,flop,"['S7', 'D3']","['C9', 'D5', 'C6']",raise,2760,2760,850,seat_0,True,False,False,2026-05-13T04:02:04.818994
GLOBAL,797,ClaudeBot,flop,"['CJ', 'S9']","['C9', 'D5', 'C6']",call,2400,2400,3430,seat_2,False,True,False,2026-05-13T04:02:09.518065
GLOBAL,798,GPTBot,preflop,"['SJ', 'C6']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:02:11.959592
GLOBAL,798,GeminiBot,preflop,"['C2', 'H7']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:02:14.451049
GLOBAL,798,ClaudeBot,preflop,"['DT', 'C8']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T04:02:18.949622
GLOBAL,798,ClaudeBot,flop,"['DT', 'C8']","['CT', 'H4', 'D7']",raise,90,2940,130,seat_2,True,False,False,2026-05-13T04:02:22.680152
GLOBAL,798,GPTBot,flop,"['SJ', 'C6']","['CT', 'H4', 'D7']",raise,180,2940,220,seat_0,True,False,False,2026-05-13T04:02:25.031155
GLOBAL,798,ClaudeBot,flop,"['DT', 'C8']","['CT', 'H4', 'D7']",raise,540,2850,400,seat_2,True,False,False,2026-05-13T04:02:30.085936
GLOBAL,798,GPTBot,flop,"['SJ', 'C6']","['CT', 'H4', 'D7']",raise,2760,2760,850,seat_0,True,False,False,2026-05-13T04:02:32.203578
GLOBAL,798,ClaudeBot,flop,"['DT', 'C8']","['CT', 'H4', 'D7']",call,2400,2400,3430,seat_2,False,True,False,2026-05-13T04:02:36.908981
GLOBAL,799,GPTBot,preflop,"['S2', 'H9']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T04:02:39.120809
GLOBAL,799,GeminiBot,preflop,"['S3', 'C7']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T04:02:41.431043
GLOBAL,799,ClaudeBot,preflop,"['HA', 'S8']",[],raise,200,2980,90,seat_2,True,False,False,2026-05-13T04:02:45.232134
GLOBAL,799,GPTBot,preflop,"['S2', 'H9']",[],raise,2940,2940,270,seat_0,True,False,False,2026-05-13T04:02:47.498060
GLOBAL,799,ClaudeBot,preflop,"['HA', 'S8']",[],call,2800,2800,3150,seat_2,False,True,False,2026-05-13T04:02:51.900475
